"Time","perf_app1"
2026-09-11 12:54:30,0.108%
2026-09-11 12:54:45,0.117%
2026-09-11 12:55:00,0.148%
2026-09-11 12:55:15,0.119%
2026-09-11 12:55:30,0.152%
2026-09-11 12:55:45,0.133%
2026-09-11 12:56:00,0.147%
2026-09-11 12:56:15,0.125%
2026-09-11 12:56:30,0.137%
2026-09-11 12:56:45,0.113%
2026-09-11 12:57:00,0.140%
2026-09-11 12:57:15,0.157%
2026-09-11 12:57:30,0.124%
2026-09-11 12:57:45,0.146%
2026-09-11 12:58:00,0.134%
2026-09-11 12:58:15,0.149%
2026-09-11 12:58:30,0.115%
2026-09-11 12:58:45,0.137%
2026-09-11 12:59:00,0.153%
2026-09-11 12:59:15,0.131%
2026-09-11 12:59:30,0.147%
2026-09-11 12:59:45,0.130%
2026-09-11 13:00:00,0.136%
2026-09-11 13:00:15,0.144%
2026-09-11 13:00:30,0.129%
2026-09-11 13:00:45,0.122%
2026-09-11 13:01:00,0.115%
2026-09-11 13:01:15,0.105%
2026-09-11 13:01:30,0.111%
2026-09-11 13:01:45,0.0980%
2026-09-11 13:02:00,0.579%
2026-09-11 13:02:15,0.0920%
2026-09-11 13:02:30,0.124%
2026-09-11 13:02:45,0.0950%
2026-09-11 13:03:00,0.108%
2026-09-11 13:03:15,0.0959%
2026-09-11 13:03:30,0.115%
2026-09-11 13:03:45,0.138%
2026-09-11 13:04:00,0.0799%
2026-09-11 13:04:15,0.115%
2026-09-11 13:04:30,0.111%
2026-09-11 13:04:45,0.182%
2026-09-11 13:05:00,0.0861%
2026-09-11 13:05:15,0.0882%
2026-09-11 13:05:30,0.0925%
2026-09-11 13:05:45,0.0665%
2026-09-11 13:06:00,0.0638%
2026-09-11 13:06:15,0.0816%
2026-09-11 13:06:30,0.118%
2026-09-11 13:06:45,0.0725%
2026-09-11 13:07:00,0.0740%
2026-09-11 13:07:15,0.113%
2026-09-11 13:07:30,0.0941%
2026-09-11 13:07:45,0.0958%
2026-09-11 13:08:00,0.113%
2026-09-11 13:08:15,0.0833%
2026-09-11 13:08:30,0.106%
2026-09-11 13:08:45,0.0881%
2026-09-11 13:09:00,0.0849%
2026-09-11 13:09:15,0.0888%
2026-09-11 13:09:30,0.0617%
2026-09-11 13:09:45,0.125%
2026-09-11 13:10:00,0.104%
2026-09-11 13:10:15,0.0791%
2026-09-11 13:10:30,0.0681%
2026-09-11 13:10:45,0.106%
2026-09-11 13:11:00,0.0812%
2026-09-11 13:11:15,0.0786%
2026-09-11 13:11:30,0.0963%
2026-09-11 13:11:45,0.0713%
2026-09-11 13:12:00,0.114%
2026-09-11 13:12:15,0.0961%
2026-09-11 13:12:30,0.0975%
2026-09-11 13:12:45,0.119%
2026-09-11 13:13:00,0.110%
2026-09-11 13:13:15,0.0769%
2026-09-11 13:13:30,0.0872%
2026-09-11 13:13:45,0.107%
2026-09-11 13:14:00,0.111%
2026-09-11 13:14:15,0.130%
2026-09-11 13:14:30,0.0896%
2026-09-11 13:14:45,0.241%
2026-09-11 13:15:00,0.119%
2026-09-11 13:15:15,0.113%
2026-09-11 13:15:30,0.101%
2026-09-11 13:15:45,0.105%
2026-09-11 13:16:00,0.0846%
2026-09-11 13:16:15,0.103%
2026-09-11 13:16:30,0.0931%
2026-09-11 13:16:45,0.0952%
2026-09-11 13:17:00,0.0909%
2026-09-11 13:17:15,0.0946%
2026-09-11 13:17:30,0.0769%
2026-09-11 13:17:45,0.106%
2026-09-11 13:18:00,0.0816%
2026-09-11 13:18:15,0.0781%
2026-09-11 13:18:30,0.0686%
2026-09-11 13:18:45,0.0830%
2026-09-11 13:19:00,0.0730%
2026-09-11 13:19:15,0.0831%
2026-09-11 13:19:30,0.127%
2026-09-11 13:19:45,0.134%
2026-09-11 13:20:00,0.152%
2026-09-11 13:20:15,0.0965%
2026-09-11 13:20:30,0.118%
2026-09-11 13:20:45,0.120%
2026-09-11 13:21:00,0.0817%
2026-09-11 13:21:15,0.100%
2026-09-11 13:21:30,0.135%
2026-09-11 13:21:45,0.116%
2026-09-11 13:22:00,0.0787%
2026-09-11 13:22:15,0.0941%
2026-09-11 13:22:30,0.0905%
2026-09-11 13:22:45,0.114%
2026-09-11 13:23:00,0.0820%
2026-09-11 13:23:15,0.0958%
2026-09-11 13:23:30,0.0758%
2026-09-11 13:23:45,0.0884%
2026-09-11 13:24:00,0.0757%
2026-09-11 13:24:15,0.0953%
2026-09-11 13:24:30,0.0706%
2026-09-11 13:24:45,0.0813%
2026-09-11 13:25:00,0.0951%
2026-09-11 13:25:15,0.108%
2026-09-11 13:25:30,0.104%
2026-09-11 13:25:45,0.0855%
2026-09-11 13:26:00,0.0648%
2026-09-11 13:26:15,0.0671%
2026-09-11 13:26:30,0.0972%
2026-09-11 13:26:45,0.111%
2026-09-11 13:27:00,0.305%
2026-09-11 13:27:15,0.128%
2026-09-11 13:27:30,0.0826%
2026-09-11 13:27:45,0.0979%
2026-09-11 13:28:00,0.0549%
2026-09-11 13:28:15,0.0949%
2026-09-11 13:28:30,0.0689%
2026-09-11 13:28:45,0.0732%
2026-09-11 13:29:00,0.0652%
2026-09-11 13:29:15,0.0815%
2026-09-11 13:29:30,0.0582%
2026-09-11 13:29:45,0.127%
2026-09-11 13:30:00,0.0674%
2026-09-11 13:30:15,0.114%
2026-09-11 13:30:30,0.0601%
2026-09-11 13:30:45,0.0922%
2026-09-11 13:31:00,0.0878%
2026-09-11 13:31:15,0.116%
2026-09-11 13:31:30,0.0703%
2026-09-11 13:31:45,0.0894%
2026-09-11 13:32:00,0.0809%
2026-09-11 13:32:15,0.130%
2026-09-11 13:32:30,0.0969%
2026-09-11 13:32:45,0.116%
2026-09-11 13:33:00,0.0636%
2026-09-11 13:33:15,0.117%
2026-09-11 13:33:30,0.0977%
2026-09-11 13:33:45,0.131%
2026-09-11 13:34:00,0.0840%
2026-09-11 13:34:15,0.129%
2026-09-11 13:34:30,0.0967%
2026-09-11 13:34:45,0.124%
2026-09-11 13:35:00,0.112%
2026-09-11 13:35:15,0.108%
2026-09-11 13:35:30,0.0954%
2026-09-11 13:35:45,0.140%
2026-09-11 13:36:00,0.112%
2026-09-11 13:36:15,0.0963%
2026-09-11 13:36:30,0.0993%
2026-09-11 13:36:45,0.0978%
2026-09-11 13:37:00,0.0712%
2026-09-11 13:37:15,0.109%
2026-09-11 13:37:30,0.0816%
2026-09-11 13:37:45,0.0804%
2026-09-11 13:38:00,0.0736%
2026-09-11 13:38:15,0.0912%
2026-09-11 13:38:30,0.0903%
2026-09-11 13:38:45,0.153%
2026-09-11 13:39:00,0.106%
2026-09-11 13:39:15,0.101%
2026-09-11 13:39:30,0.0966%
2026-09-11 13:39:45,0.324%
2026-09-11 13:40:00,0.0722%
2026-09-11 13:40:15,0.118%
2026-09-11 13:40:30,0.0642%
2026-09-11 13:40:45,0.0810%
2026-09-11 13:41:00,0.0943%
2026-09-11 13:41:15,0.0714%
2026-09-11 13:41:30,0.0933%
2026-09-11 13:41:45,0.0670%
2026-09-11 13:42:00,0.298%
2026-09-11 13:42:15,0.112%
2026-09-11 13:42:30,0.0702%
2026-09-11 13:42:45,0.0979%
2026-09-11 13:43:00,0.0712%
2026-09-11 13:43:15,0.117%
2026-09-11 13:43:30,0.0711%
2026-09-11 13:43:45,0.0807%
2026-09-11 13:44:00,0.0873%
2026-09-11 13:44:15,0.0817%
2026-09-11 13:44:30,0.0835%
2026-09-11 13:44:45,0.314%
2026-09-11 13:45:00,0.0609%
2026-09-11 13:45:15,0.0936%
2026-09-11 13:45:30,0.0673%
2026-09-11 13:45:45,0.0738%
2026-09-11 13:46:00,0.0785%
2026-09-11 13:46:15,0.109%
2026-09-11 13:46:30,0.0972%
2026-09-11 13:46:45,0.104%
2026-09-11 13:47:00,0.0757%
2026-09-11 13:47:15,0.0716%
2026-09-11 13:47:30,0.0827%
2026-09-11 13:47:45,0.0574%
2026-09-11 13:48:00,0.0772%
2026-09-11 13:48:15,0.0780%
2026-09-11 13:48:30,0.0792%
2026-09-11 13:48:45,0.0905%
2026-09-11 13:49:00,0.0806%
2026-09-11 13:49:15,0.0742%
2026-09-11 13:49:30,0.0666%
2026-09-11 13:49:45,0.0838%
2026-09-11 13:50:00,0.0800%
2026-09-11 13:50:15,0.102%
2026-09-11 13:50:30,0.0869%
2026-09-11 13:50:45,0.118%
2026-09-11 13:51:00,0.0951%
2026-09-11 13:51:15,0.0926%
2026-09-11 13:51:30,0.0853%
2026-09-11 13:51:45,0.123%
2026-09-11 13:52:00,0.118%
2026-09-11 13:52:15,0.129%
2026-09-11 13:52:30,0.0835%
2026-09-11 13:52:45,0.120%
2026-09-11 13:53:00,0.0805%
2026-09-11 13:53:15,0.114%
2026-09-11 13:53:30,0.0938%
2026-09-11 13:53:45,0.0668%
2026-09-11 13:54:00,0.0905%
2026-09-11 13:54:15,0.114%
2026-09-11 13:54:30,0.0820%
2026-09-11 13:54:45,0.122%
2026-09-11 13:55:00,0.0658%
2026-09-11 13:55:15,0.110%
2026-09-11 13:55:30,0.0913%
2026-09-11 13:55:45,0.0961%
2026-09-11 13:56:00,0.0518%
2026-09-11 13:56:15,0.106%
2026-09-11 13:56:30,0.0934%
2026-09-11 13:56:45,0.0818%
2026-09-11 13:57:00,0.370%
2026-09-11 13:57:15,0.0838%
2026-09-11 13:57:30,0.0525%
2026-09-11 13:57:45,0.0947%
2026-09-11 13:58:00,0.0694%
2026-09-11 13:58:15,0.0691%
2026-09-11 13:58:30,0.0613%
2026-09-11 13:58:45,0.109%
2026-09-11 13:59:00,0.0871%
2026-09-11 13:59:15,0.0736%
2026-09-11 13:59:30,0.0574%
2026-09-11 13:59:45,0.140%
2026-09-11 14:00:00,0.0691%
2026-09-11 14:00:15,0.0818%
2026-09-11 14:00:30,0.0479%
2026-09-11 14:00:45,0.119%
2026-09-11 14:01:00,0.0800%
2026-09-11 14:01:15,0.0881%
2026-09-11 14:01:30,0.0498%
2026-09-11 14:01:45,0.0721%
2026-09-11 14:02:00,0.0609%
2026-09-11 14:02:15,0.0892%
2026-09-11 14:02:30,0.103%
2026-09-11 14:02:45,0.115%
2026-09-11 14:03:00,0.0636%
2026-09-11 14:03:15,0.0765%
2026-09-11 14:03:30,0.0701%
2026-09-11 14:03:45,0.107%
2026-09-11 14:04:00,0.0839%
2026-09-11 14:04:15,0.123%
2026-09-11 14:04:30,0.0619%
2026-09-11 14:04:45,0.107%
2026-09-11 14:05:00,0.0578%
2026-09-11 14:05:15,0.0812%
2026-09-11 14:05:30,0.0965%
2026-09-11 14:05:45,0.0519%
