"Time","perf_app1"
2026-09-11 18:15:00,143 B/s
2026-09-11 18:15:15,142 B/s
2026-09-11 18:15:30,124 B/s
2026-09-11 18:15:45,125 B/s
2026-09-11 18:16:00,111 B/s
2026-09-11 18:16:15,110 B/s
2026-09-11 18:16:30,95.8 B/s
2026-09-11 18:16:45,102 B/s
2026-09-11 18:17:00,87.8 B/s
2026-09-11 18:17:15,87.5 B/s
2026-09-11 18:17:30,86.0 B/s
2026-09-11 18:17:45,88.0 B/s
2026-09-11 18:18:00,116 B/s
2026-09-11 18:18:15,97.3 B/s
2026-09-11 18:18:30,91.8 B/s
2026-09-11 18:18:45,106 B/s
2026-09-11 18:19:00,108 B/s
2026-09-11 18:19:15,123 B/s
2026-09-11 18:19:30,135 B/s
2026-09-11 18:19:45,120 B/s
2026-09-11 18:20:00,126 B/s
2026-09-11 18:20:15,140 B/s
2026-09-11 18:20:30,141 B/s
2026-09-11 18:20:45,135 B/s
2026-09-11 18:21:00,120 B/s
2026-09-11 18:21:15,126 B/s
2026-09-11 18:21:30,113 B/s
2026-09-11 18:21:45,111 B/s
2026-09-11 18:22:00,97.5 B/s
2026-09-11 18:22:15,83.3 B/s
2026-09-11 18:22:30,116 B/s
2026-09-11 18:22:45,117 B/s
2026-09-11 18:23:00,111 B/s
2026-09-11 18:23:15,106 B/s
2026-09-11 18:23:30,126 B/s
2026-09-11 18:23:45,111 B/s
2026-09-11 18:24:00,110 B/s
2026-09-11 18:24:15,96.0 B/s
2026-09-11 18:24:30,82.1 B/s
2026-09-11 18:24:45,96.7 B/s
2026-09-11 18:25:00,116 B/s
2026-09-11 18:25:15,95.5 B/s
2026-09-11 18:25:30,109 B/s
2026-09-11 18:25:45,105 B/s
2026-09-11 18:26:00,111 B/s
2026-09-11 18:26:15,110 B/s
2026-09-11 18:26:30,81.5 B/s
2026-09-11 18:26:45,82.0 B/s
2026-09-11 18:27:00,83.3 B/s
2026-09-11 18:27:15,98.3 B/s
2026-09-11 18:27:30,116 B/s
2026-09-11 18:27:45,114 B/s
2026-09-11 18:28:00,128 B/s
2026-09-11 18:28:15,124 B/s
2026-09-11 18:28:30,123 B/s
2026-09-11 18:28:45,123 B/s
2026-09-11 18:29:00,123 B/s
2026-09-11 18:29:15,124 B/s
2026-09-11 18:29:30,124 B/s
2026-09-11 18:29:45,124 B/s
2026-09-11 18:30:00,142 B/s
2026-09-11 18:30:15,129 B/s
2026-09-11 18:30:30,157 B/s
2026-09-11 18:30:45,123 B/s
2026-09-11 18:31:00,123 B/s
2026-09-11 18:31:15,119 B/s
2026-09-11 18:31:30,125 B/s
2026-09-11 18:31:45,111 B/s
2026-09-11 18:32:00,110 B/s
2026-09-11 18:32:15,96.5 B/s
2026-09-11 18:32:30,120 B/s
2026-09-11 18:32:45,105 B/s
2026-09-11 18:33:00,91.5 B/s
2026-09-11 18:33:15,67.4 B/s
2026-09-11 18:33:30,82.1 B/s
2026-09-11 18:33:45,103 B/s
2026-09-11 18:34:00,87.2 B/s
2026-09-11 18:34:15,67.4 B/s
2026-09-11 18:34:30,83.4 B/s
2026-09-11 18:34:45,84.7 B/s
2026-09-11 18:35:00,117 B/s
2026-09-11 18:35:15,117 B/s
2026-09-11 18:35:30,111 B/s
2026-09-11 18:35:45,106 B/s
2026-09-11 18:36:00,108 B/s
2026-09-11 18:36:15,122 B/s
2026-09-11 18:36:30,135 B/s
2026-09-11 18:36:45,121 B/s
2026-09-11 18:37:00,126 B/s
2026-09-11 18:37:15,111 B/s
2026-09-11 18:37:30,116 B/s
2026-09-11 18:37:45,129 B/s
2026-09-11 18:38:00,102 B/s
2026-09-11 18:38:15,82.3 B/s
2026-09-11 18:38:30,96.9 B/s
2026-09-11 18:38:45,92.2 B/s
2026-09-11 18:39:00,106 B/s
2026-09-11 18:39:15,126 B/s
2026-09-11 18:39:30,111 B/s
2026-09-11 18:39:45,110 B/s
2026-09-11 18:40:00,128 B/s
2026-09-11 18:40:15,102 B/s
2026-09-11 18:40:30,116 B/s
2026-09-11 18:40:45,96.9 B/s
2026-09-11 18:41:00,91.4 B/s
2026-09-11 18:41:15,91.8 B/s
2026-09-11 18:41:30,106 B/s
2026-09-11 18:41:45,112 B/s
2026-09-11 18:42:00,109 B/s
2026-09-11 18:42:15,80.5 B/s
2026-09-11 18:42:30,99.8 B/s
2026-09-11 18:42:45,87.2 B/s
2026-09-11 18:43:00,116 B/s
2026-09-11 18:43:15,96.9 B/s
2026-09-11 18:43:30,91.2 B/s
2026-09-11 18:43:45,110 B/s
2026-09-11 18:44:00,124 B/s
2026-09-11 18:44:15,124 B/s
2026-09-11 18:44:30,123 B/s
2026-09-11 18:44:45,122 B/s
2026-09-11 18:45:00,142 B/s
2026-09-11 18:45:15,146 B/s
2026-09-11 18:45:30,142 B/s
2026-09-11 18:45:45,123 B/s
2026-09-11 18:46:00,123 B/s
2026-09-11 18:46:15,123 B/s
2026-09-11 18:46:30,124 B/s
2026-09-11 18:46:45,124 B/s
2026-09-11 18:47:00,120 B/s
2026-09-11 18:47:15,106 B/s
2026-09-11 18:47:30,139 B/s
2026-09-11 18:47:45,140 B/s
2026-09-11 18:48:00,156 B/s
2026-09-11 18:48:15,123 B/s
2026-09-11 18:48:30,123 B/s
2026-09-11 18:48:45,124 B/s
2026-09-11 18:49:00,124 B/s
2026-09-11 18:49:15,125 B/s
2026-09-11 18:49:30,126 B/s
2026-09-11 18:49:45,121 B/s
2026-09-11 18:50:00,126 B/s
2026-09-11 18:50:15,140 B/s
2026-09-11 18:50:30,141 B/s
2026-09-11 18:50:45,135 B/s
2026-09-11 18:51:00,124 B/s
2026-09-11 18:51:15,124 B/s
2026-09-11 18:51:30,125 B/s
2026-09-11 18:51:45,126 B/s
2026-09-11 18:52:00,126 B/s
2026-09-11 18:52:15,125 B/s
2026-09-11 18:52:30,143 B/s
2026-09-11 18:52:45,144 B/s
2026-09-11 18:53:00,130 B/s
2026-09-11 18:53:15,111 B/s
2026-09-11 18:53:30,110 B/s
2026-09-11 18:53:45,95.8 B/s
2026-09-11 18:54:00,82.9 B/s
2026-09-11 18:54:15,97.5 B/s
2026-09-11 18:54:30,92.5 B/s
2026-09-11 18:54:45,106 B/s
2026-09-11 18:55:00,111 B/s
2026-09-11 18:55:15,139 B/s
2026-09-11 18:55:30,140 B/s
2026-09-11 18:55:45,134 B/s
2026-09-11 18:56:00,123 B/s
2026-09-11 18:56:15,124 B/s
2026-09-11 18:56:30,124 B/s
2026-09-11 18:56:45,125 B/s
2026-09-11 18:57:00,125 B/s
2026-09-11 18:57:15,124 B/s
2026-09-11 18:57:30,142 B/s
2026-09-11 18:57:45,126 B/s
2026-09-11 18:58:00,140 B/s
2026-09-11 18:58:15,122 B/s
2026-09-11 18:58:30,135 B/s
2026-09-11 18:58:45,124 B/s
2026-09-11 18:59:00,125 B/s
2026-09-11 18:59:15,125 B/s
2026-09-11 18:59:30,125 B/s
2026-09-11 18:59:45,126 B/s
2026-09-11 19:00:00,143 B/s
2026-09-11 19:00:15,143 B/s
2026-09-11 19:00:30,124 B/s
2026-09-11 19:00:45,126 B/s
2026-09-11 19:01:00,112 B/s
2026-09-11 19:01:15,111 B/s
2026-09-11 19:01:30,96.1 B/s
2026-09-11 19:01:45,83.3 B/s
2026-09-11 19:02:00,98.3 B/s
2026-09-11 19:02:15,113 B/s
2026-09-11 19:02:30,110 B/s
2026-09-11 19:02:45,130 B/s
2026-09-11 19:03:00,129 B/s
2026-09-11 19:03:15,111 B/s
2026-09-11 19:03:30,110 B/s
2026-09-11 19:03:45,95.4 B/s
2026-09-11 19:04:00,82.3 B/s
2026-09-11 19:04:15,97.5 B/s
2026-09-11 19:04:30,92.6 B/s
2026-09-11 19:04:45,92.5 B/s
2026-09-11 19:05:00,110 B/s
2026-09-11 19:05:15,129 B/s
2026-09-11 19:05:30,114 B/s
2026-09-11 19:05:45,109 B/s
2026-09-11 19:06:00,80.7 B/s
2026-09-11 19:06:15,80.9 B/s
2026-09-11 19:06:30,82.3 B/s
2026-09-11 19:06:45,97.5 B/s
2026-09-11 19:07:00,92.5 B/s
2026-09-11 19:07:15,110 B/s
2026-09-11 19:07:30,128 B/s
2026-09-11 19:07:45,142 B/s
2026-09-11 19:08:00,128 B/s
2026-09-11 19:08:15,122 B/s
2026-09-11 19:08:30,123 B/s
2026-09-11 19:08:45,123 B/s
2026-09-11 19:09:00,124 B/s
2026-09-11 19:09:15,124 B/s
2026-09-11 19:09:30,124 B/s
2026-09-11 19:09:45,124 B/s
2026-09-11 19:10:00,157 B/s
2026-09-11 19:10:15,143 B/s
2026-09-11 19:10:30,142 B/s
2026-09-11 19:10:45,119 B/s
2026-09-11 19:11:00,106 B/s
2026-09-11 19:11:15,122 B/s
2026-09-11 19:11:30,135 B/s
2026-09-11 19:11:45,125 B/s
2026-09-11 19:12:00,124 B/s
2026-09-11 19:12:15,124 B/s
2026-09-11 19:12:30,129 B/s
2026-09-11 19:12:45,156 B/s
2026-09-11 19:13:00,142 B/s
2026-09-11 19:13:15,123 B/s
2026-09-11 19:13:30,120 B/s
2026-09-11 19:13:45,106 B/s
2026-09-11 19:14:00,122 B/s
2026-09-11 19:14:15,136 B/s
2026-09-11 19:14:30,125 B/s
2026-09-11 19:14:45,124 B/s
2026-09-11 19:15:00,142 B/s
2026-09-11 19:15:15,130 B/s
2026-09-11 19:15:30,157 B/s
2026-09-11 19:15:45,124 B/s
2026-09-11 19:16:00,124 B/s
2026-09-11 19:16:15,120 B/s
2026-09-11 19:16:30,125 B/s
2026-09-11 19:16:45,112 B/s
2026-09-11 19:17:00,110 B/s
2026-09-11 19:17:15,97.2 B/s
2026-09-11 19:17:30,102 B/s
2026-09-11 19:17:45,116 B/s
2026-09-11 19:18:00,116 B/s
2026-09-11 19:18:15,91.2 B/s
2026-09-11 19:18:30,105 B/s
2026-09-11 19:18:45,107 B/s
2026-09-11 19:19:00,120 B/s
2026-09-11 19:19:15,134 B/s
2026-09-11 19:19:30,123 B/s
2026-09-11 19:19:45,123 B/s
2026-09-11 19:20:00,141 B/s
2026-09-11 19:20:15,128 B/s
2026-09-11 19:20:30,156 B/s
2026-09-11 19:20:45,122 B/s
2026-09-11 19:21:00,123 B/s
2026-09-11 19:21:15,119 B/s
2026-09-11 19:21:30,106 B/s
2026-09-11 19:21:45,121 B/s
2026-09-11 19:22:00,134 B/s
2026-09-11 19:22:15,124 B/s
2026-09-11 19:22:30,142 B/s
2026-09-11 19:22:45,142 B/s
2026-09-11 19:23:00,129 B/s
2026-09-11 19:23:15,123 B/s
2026-09-11 19:23:30,123 B/s
2026-09-11 19:23:45,123 B/s
2026-09-11 19:24:00,119 B/s
2026-09-11 19:24:15,125 B/s
2026-09-11 19:24:30,111 B/s
2026-09-11 19:24:45,110 B/s
2026-09-11 19:25:00,129 B/s
2026-09-11 19:25:15,102 B/s
2026-09-11 19:25:30,116 B/s
2026-09-11 19:25:45,96.9 B/s
2026-09-11 19:26:00,91.5 B/s
2026-09-11 19:26:15,106 B/s
2026-09-11 19:26:30,126 B/s
2026-09-11 19:26:45,112 B/s
2026-09-11 19:27:00,110 B/s
2026-09-11 19:27:15,96.4 B/s
2026-09-11 19:27:30,102 B/s
2026-09-11 19:27:45,116 B/s
2026-09-11 19:28:00,116 B/s
2026-09-11 19:28:15,91.4 B/s
2026-09-11 19:28:30,91.2 B/s
2026-09-11 19:28:45,106 B/s
2026-09-11 19:29:00,111 B/s
2026-09-11 19:29:15,110 B/s
2026-09-11 19:29:30,81.5 B/s
2026-09-11 19:29:45,82.4 B/s
2026-09-11 19:30:00,87.6 B/s
2026-09-11 19:30:15,116 B/s
2026-09-11 19:30:30,117 B/s
2026-09-11 19:30:45,92.0 B/s
2026-09-11 19:31:00,110 B/s
2026-09-11 19:31:15,125 B/s
2026-09-11 19:31:30,124 B/s
2026-09-11 19:31:45,125 B/s
2026-09-11 19:32:00,125 B/s
2026-09-11 19:32:15,125 B/s
2026-09-11 19:32:30,147 B/s
2026-09-11 19:32:45,144 B/s
2026-09-11 19:33:00,143 B/s
2026-09-11 19:33:15,125 B/s
2026-09-11 19:33:30,125 B/s
2026-09-11 19:33:45,124 B/s
2026-09-11 19:34:00,123 B/s
2026-09-11 19:34:15,120 B/s
2026-09-11 19:34:30,106 B/s
2026-09-11 19:34:45,121 B/s
2026-09-11 19:35:00,139 B/s
2026-09-11 19:35:15,156 B/s
2026-09-11 19:35:30,141 B/s
2026-09-11 19:35:45,122 B/s
2026-09-11 19:36:00,122 B/s
2026-09-11 19:36:15,122 B/s
2026-09-11 19:36:30,122 B/s
2026-09-11 19:36:45,123 B/s
2026-09-11 19:37:00,119 B/s
2026-09-11 19:37:15,106 B/s
2026-09-11 19:37:30,139 B/s
2026-09-11 19:37:45,140 B/s
2026-09-11 19:38:00,156 B/s
2026-09-11 19:38:15,123 B/s
2026-09-11 19:38:30,123 B/s
2026-09-11 19:38:45,123 B/s
2026-09-11 19:39:00,123 B/s
2026-09-11 19:39:15,124 B/s
2026-09-11 19:39:30,124 B/s
2026-09-11 19:39:45,120 B/s
2026-09-11 19:40:00,144 B/s
2026-09-11 19:40:15,130 B/s
2026-09-11 19:40:30,116 B/s
2026-09-11 19:40:45,110 B/s
2026-09-11 19:41:00,95.8 B/s
2026-09-11 19:41:15,82.3 B/s
2026-09-11 19:41:30,97.7 B/s
2026-09-11 19:41:45,92.7 B/s
2026-09-11 19:42:00,107 B/s
2026-09-11 19:42:15,108 B/s
2026-09-11 19:42:30,140 B/s
2026-09-11 19:42:45,141 B/s
2026-09-11 19:43:00,157 B/s
2026-09-11 19:43:15,123 B/s
2026-09-11 19:43:30,123 B/s
2026-09-11 19:43:45,123 B/s
2026-09-11 19:44:00,123 B/s
2026-09-11 19:44:15,124 B/s
2026-09-11 19:44:30,124 B/s
2026-09-11 19:44:45,120 B/s
2026-09-11 19:45:00,125 B/s
2026-09-11 19:45:15,139 B/s
2026-09-11 19:45:30,121 B/s
2026-09-11 19:45:45,135 B/s
2026-09-11 19:46:00,124 B/s
2026-09-11 19:46:15,123 B/s
2026-09-11 19:46:30,123 B/s
2026-09-11 19:46:45,124 B/s
2026-09-11 19:47:00,124 B/s
2026-09-11 19:47:15,143 B/s
2026-09-11 19:47:30,142 B/s
2026-09-11 19:47:45,143 B/s
2026-09-11 19:48:00,129 B/s
2026-09-11 19:48:15,110 B/s
2026-09-11 19:48:30,110 B/s
2026-09-11 19:48:45,95.7 B/s
2026-09-11 19:49:00,82.3 B/s
2026-09-11 19:49:15,97.5 B/s
2026-09-11 19:49:30,92.4 B/s
2026-09-11 19:49:45,106 B/s
2026-09-11 19:50:00,130 B/s
2026-09-11 19:50:15,130 B/s
2026-09-11 19:50:30,115 B/s
