"Time","perf_app1"
2026-09-11 18:29:00,111 B/s
2026-09-11 18:29:15,113 B/s
2026-09-11 18:29:30,113 B/s
2026-09-11 18:29:45,113 B/s
2026-09-11 18:30:00,127 B/s
2026-09-11 18:30:15,116 B/s
2026-09-11 18:30:30,146 B/s
2026-09-11 18:30:45,112 B/s
2026-09-11 18:31:00,111 B/s
2026-09-11 18:31:15,109 B/s
2026-09-11 18:31:30,122 B/s
2026-09-11 18:31:45,112 B/s
2026-09-11 18:32:00,111 B/s
2026-09-11 18:32:15,93.9 B/s
2026-09-11 18:32:30,122 B/s
2026-09-11 18:32:45,107 B/s
2026-09-11 18:33:00,96.3 B/s
2026-09-11 18:33:15,69.8 B/s
2026-09-11 18:33:30,81.8 B/s
2026-09-11 18:33:45,108 B/s
2026-09-11 18:34:00,94.8 B/s
2026-09-11 18:34:15,69.8 B/s
2026-09-11 18:34:30,85.9 B/s
2026-09-11 18:34:45,86.0 B/s
2026-09-11 18:35:00,116 B/s
2026-09-11 18:35:15,116 B/s
2026-09-11 18:35:30,103 B/s
2026-09-11 18:35:45,98.4 B/s
2026-09-11 18:36:00,99.2 B/s
2026-09-11 18:36:15,117 B/s
2026-09-11 18:36:30,129 B/s
2026-09-11 18:36:45,111 B/s
2026-09-11 18:37:00,123 B/s
2026-09-11 18:37:15,111 B/s
2026-09-11 18:37:30,116 B/s
2026-09-11 18:37:45,127 B/s
2026-09-11 18:38:00,96.4 B/s
2026-09-11 18:38:15,80.7 B/s
2026-09-11 18:38:30,100.0 B/s
2026-09-11 18:38:45,87.6 B/s
2026-09-11 18:39:00,98.8 B/s
2026-09-11 18:39:15,124 B/s
2026-09-11 18:39:30,111 B/s
2026-09-11 18:39:45,111 B/s
2026-09-11 18:40:00,126 B/s
2026-09-11 18:40:15,96.5 B/s
2026-09-11 18:40:30,115 B/s
2026-09-11 18:40:45,99.9 B/s
2026-09-11 18:41:00,86.2 B/s
2026-09-11 18:41:15,87.2 B/s
2026-09-11 18:41:30,98.6 B/s
2026-09-11 18:41:45,113 B/s
2026-09-11 18:42:00,111 B/s
2026-09-11 18:42:15,77.6 B/s
2026-09-11 18:42:30,95.9 B/s
2026-09-11 18:42:45,85.0 B/s
2026-09-11 18:43:00,116 B/s
2026-09-11 18:43:15,99.9 B/s
2026-09-11 18:43:30,86.1 B/s
2026-09-11 18:43:45,101 B/s
2026-09-11 18:44:00,116 B/s
2026-09-11 18:44:15,113 B/s
2026-09-11 18:44:30,112 B/s
2026-09-11 18:44:45,111 B/s
2026-09-11 18:45:00,127 B/s
2026-09-11 18:45:15,129 B/s
2026-09-11 18:45:30,128 B/s
2026-09-11 18:45:45,112 B/s
2026-09-11 18:46:00,112 B/s
2026-09-11 18:46:15,112 B/s
2026-09-11 18:46:30,113 B/s
2026-09-11 18:46:45,113 B/s
2026-09-11 18:47:00,110 B/s
2026-09-11 18:47:15,97.7 B/s
2026-09-11 18:47:30,131 B/s
2026-09-11 18:47:45,131 B/s
2026-09-11 18:48:00,145 B/s
2026-09-11 18:48:15,111 B/s
2026-09-11 18:48:30,112 B/s
2026-09-11 18:48:45,113 B/s
2026-09-11 18:49:00,113 B/s
2026-09-11 18:49:15,115 B/s
2026-09-11 18:49:30,115 B/s
2026-09-11 18:49:45,112 B/s
2026-09-11 18:50:00,114 B/s
2026-09-11 18:50:15,132 B/s
2026-09-11 18:50:30,133 B/s
2026-09-11 18:50:45,129 B/s
2026-09-11 18:51:00,112 B/s
2026-09-11 18:51:15,112 B/s
2026-09-11 18:51:30,113 B/s
2026-09-11 18:51:45,115 B/s
2026-09-11 18:52:00,115 B/s
2026-09-11 18:52:15,113 B/s
2026-09-11 18:52:30,128 B/s
2026-09-11 18:52:45,125 B/s
2026-09-11 18:53:00,124 B/s
2026-09-11 18:53:15,111 B/s
2026-09-11 18:53:30,111 B/s
2026-09-11 18:53:45,92.6 B/s
2026-09-11 18:54:00,82.0 B/s
2026-09-11 18:54:15,101 B/s
2026-09-11 18:54:30,102 B/s
2026-09-11 18:54:45,101 B/s
2026-09-11 18:55:00,101 B/s
2026-09-11 18:55:15,131 B/s
2026-09-11 18:55:30,131 B/s
2026-09-11 18:55:45,128 B/s
2026-09-11 18:56:00,111 B/s
2026-09-11 18:56:15,112 B/s
2026-09-11 18:56:30,112 B/s
2026-09-11 18:56:45,114 B/s
2026-09-11 18:57:00,114 B/s
2026-09-11 18:57:15,113 B/s
2026-09-11 18:57:30,128 B/s
2026-09-11 18:57:45,114 B/s
2026-09-11 18:58:00,132 B/s
2026-09-11 18:58:15,117 B/s
2026-09-11 18:58:30,129 B/s
2026-09-11 18:58:45,112 B/s
2026-09-11 18:59:00,114 B/s
2026-09-11 18:59:15,114 B/s
2026-09-11 18:59:30,114 B/s
2026-09-11 18:59:45,115 B/s
2026-09-11 19:00:00,128 B/s
2026-09-11 19:00:15,128 B/s
2026-09-11 19:00:30,111 B/s
2026-09-11 19:00:45,123 B/s
2026-09-11 19:01:00,112 B/s
2026-09-11 19:01:15,112 B/s
2026-09-11 19:01:30,92.9 B/s
2026-09-11 19:01:45,82.4 B/s
2026-09-11 19:02:00,102 B/s
2026-09-11 19:02:15,116 B/s
2026-09-11 19:02:30,102 B/s
2026-09-11 19:02:45,112 B/s
2026-09-11 19:03:00,124 B/s
2026-09-11 19:03:15,111 B/s
2026-09-11 19:03:30,111 B/s
2026-09-11 19:03:45,92.3 B/s
2026-09-11 19:04:00,80.7 B/s
2026-09-11 19:04:15,101 B/s
2026-09-11 19:04:30,102 B/s
2026-09-11 19:04:45,90.0 B/s
2026-09-11 19:05:00,101 B/s
2026-09-11 19:05:15,112 B/s
2026-09-11 19:05:30,111 B/s
2026-09-11 19:05:45,110 B/s
2026-09-11 19:06:00,80.1 B/s
2026-09-11 19:06:15,80.6 B/s
2026-09-11 19:06:30,80.6 B/s
2026-09-11 19:06:45,101 B/s
2026-09-11 19:07:00,102 B/s
2026-09-11 19:07:15,104 B/s
2026-09-11 19:07:30,116 B/s
2026-09-11 19:07:45,127 B/s
2026-09-11 19:08:00,115 B/s
2026-09-11 19:08:15,111 B/s
2026-09-11 19:08:30,112 B/s
2026-09-11 19:08:45,112 B/s
2026-09-11 19:09:00,112 B/s
2026-09-11 19:09:15,113 B/s
2026-09-11 19:09:30,113 B/s
2026-09-11 19:09:45,113 B/s
2026-09-11 19:10:00,147 B/s
2026-09-11 19:10:15,128 B/s
2026-09-11 19:10:30,127 B/s
2026-09-11 19:10:45,109 B/s
2026-09-11 19:11:00,96.8 B/s
2026-09-11 19:11:15,117 B/s
2026-09-11 19:11:30,128 B/s
2026-09-11 19:11:45,113 B/s
2026-09-11 19:12:00,113 B/s
2026-09-11 19:12:15,113 B/s
2026-09-11 19:12:30,116 B/s
2026-09-11 19:12:45,146 B/s
2026-09-11 19:13:00,127 B/s
2026-09-11 19:13:15,112 B/s
2026-09-11 19:13:30,110 B/s
2026-09-11 19:13:45,97.1 B/s
2026-09-11 19:14:00,117 B/s
2026-09-11 19:14:15,130 B/s
2026-09-11 19:14:30,113 B/s
2026-09-11 19:14:45,113 B/s
2026-09-11 19:15:00,127 B/s
2026-09-11 19:15:15,116 B/s
2026-09-11 19:15:30,147 B/s
2026-09-11 19:15:45,112 B/s
2026-09-11 19:16:00,112 B/s
2026-09-11 19:16:15,110 B/s
2026-09-11 19:16:30,122 B/s
2026-09-11 19:16:45,113 B/s
2026-09-11 19:17:00,112 B/s
2026-09-11 19:17:15,94.5 B/s
2026-09-11 19:17:30,96.4 B/s
2026-09-11 19:17:45,115 B/s
2026-09-11 19:18:00,115 B/s
2026-09-11 19:18:15,86.1 B/s
2026-09-11 19:18:30,97.2 B/s
2026-09-11 19:18:45,98.1 B/s
2026-09-11 19:19:00,115 B/s
2026-09-11 19:19:15,128 B/s
2026-09-11 19:19:30,111 B/s
2026-09-11 19:19:45,112 B/s
2026-09-11 19:20:00,126 B/s
2026-09-11 19:20:15,115 B/s
2026-09-11 19:20:30,145 B/s
2026-09-11 19:20:45,111 B/s
2026-09-11 19:21:00,111 B/s
2026-09-11 19:21:15,109 B/s
2026-09-11 19:21:30,96.3 B/s
2026-09-11 19:21:45,117 B/s
2026-09-11 19:22:00,129 B/s
2026-09-11 19:22:15,112 B/s
2026-09-11 19:22:30,127 B/s
2026-09-11 19:22:45,127 B/s
2026-09-11 19:23:00,115 B/s
2026-09-11 19:23:15,111 B/s
2026-09-11 19:23:30,112 B/s
2026-09-11 19:23:45,112 B/s
2026-09-11 19:24:00,109 B/s
2026-09-11 19:24:15,123 B/s
2026-09-11 19:24:30,111 B/s
2026-09-11 19:24:45,111 B/s
2026-09-11 19:25:00,127 B/s
2026-09-11 19:25:15,96.4 B/s
2026-09-11 19:25:30,115 B/s
2026-09-11 19:25:45,99.9 B/s
2026-09-11 19:26:00,86.4 B/s
2026-09-11 19:26:15,98.8 B/s
2026-09-11 19:26:30,124 B/s
2026-09-11 19:26:45,113 B/s
2026-09-11 19:27:00,112 B/s
2026-09-11 19:27:15,93.9 B/s
2026-09-11 19:27:30,96.5 B/s
2026-09-11 19:27:45,115 B/s
2026-09-11 19:28:00,116 B/s
2026-09-11 19:28:15,86.2 B/s
2026-09-11 19:28:30,86.0 B/s
2026-09-11 19:28:45,97.8 B/s
2026-09-11 19:29:00,111 B/s
2026-09-11 19:29:15,113 B/s
2026-09-11 19:29:30,81.0 B/s
2026-09-11 19:29:45,82.8 B/s
2026-09-11 19:30:00,85.4 B/s
2026-09-11 19:30:15,116 B/s
2026-09-11 19:30:30,116 B/s
2026-09-11 19:30:45,86.9 B/s
2026-09-11 19:31:00,101 B/s
2026-09-11 19:31:15,114 B/s
2026-09-11 19:31:30,112 B/s
2026-09-11 19:31:45,114 B/s
2026-09-11 19:32:00,115 B/s
2026-09-11 19:32:15,114 B/s
2026-09-11 19:32:30,130 B/s
2026-09-11 19:32:45,129 B/s
2026-09-11 19:33:00,128 B/s
2026-09-11 19:33:15,113 B/s
2026-09-11 19:33:30,113 B/s
2026-09-11 19:33:45,112 B/s
2026-09-11 19:34:00,112 B/s
2026-09-11 19:34:15,111 B/s
2026-09-11 19:34:30,97.7 B/s
2026-09-11 19:34:45,117 B/s
2026-09-11 19:35:00,131 B/s
2026-09-11 19:35:15,145 B/s
2026-09-11 19:35:30,126 B/s
2026-09-11 19:35:45,111 B/s
2026-09-11 19:36:00,111 B/s
2026-09-11 19:36:15,111 B/s
2026-09-11 19:36:30,111 B/s
2026-09-11 19:36:45,112 B/s
2026-09-11 19:37:00,110 B/s
2026-09-11 19:37:15,97.6 B/s
2026-09-11 19:37:30,131 B/s
2026-09-11 19:37:45,131 B/s
2026-09-11 19:38:00,145 B/s
2026-09-11 19:38:15,111 B/s
2026-09-11 19:38:30,111 B/s
2026-09-11 19:38:45,111 B/s
2026-09-11 19:39:00,111 B/s
2026-09-11 19:39:15,113 B/s
2026-09-11 19:39:30,113 B/s
2026-09-11 19:39:45,111 B/s
2026-09-11 19:40:00,139 B/s
2026-09-11 19:40:15,127 B/s
2026-09-11 19:40:30,113 B/s
2026-09-11 19:40:45,112 B/s
2026-09-11 19:41:00,92.6 B/s
2026-09-11 19:41:15,80.7 B/s
2026-09-11 19:41:30,101 B/s
2026-09-11 19:41:45,88.2 B/s
2026-09-11 19:42:00,99.3 B/s
2026-09-11 19:42:15,102 B/s
2026-09-11 19:42:30,132 B/s
2026-09-11 19:42:45,132 B/s
2026-09-11 19:43:00,146 B/s
2026-09-11 19:43:15,111 B/s
2026-09-11 19:43:30,112 B/s
2026-09-11 19:43:45,112 B/s
2026-09-11 19:44:00,112 B/s
2026-09-11 19:44:15,113 B/s
2026-09-11 19:44:30,113 B/s
2026-09-11 19:44:45,110 B/s
2026-09-11 19:45:00,113 B/s
2026-09-11 19:45:15,131 B/s
2026-09-11 19:45:30,116 B/s
2026-09-11 19:45:45,128 B/s
2026-09-11 19:46:00,111 B/s
2026-09-11 19:46:15,112 B/s
2026-09-11 19:46:30,112 B/s
2026-09-11 19:46:45,113 B/s
