"Time","perf_app1"
2026-09-11 18:04:15,0.0719%
2026-09-11 18:04:30,0.0752%
2026-09-11 18:04:45,0.0956%
2026-09-11 18:05:00,0.135%
2026-09-11 18:05:15,0.0791%
2026-09-11 18:05:30,0.350%
2026-09-11 18:05:45,0.112%
2026-09-11 18:06:00,0.110%
2026-09-11 18:06:15,0.0912%
2026-09-11 18:06:30,0.116%
2026-09-11 18:06:45,0.136%
2026-09-11 18:07:00,0.122%
2026-09-11 18:07:15,0.116%
2026-09-11 18:07:30,0.111%
2026-09-11 18:07:45,0.119%
2026-09-11 18:08:00,0.112%
2026-09-11 18:08:15,0.104%
2026-09-11 18:08:30,0.104%
2026-09-11 18:08:45,0.0681%
2026-09-11 18:09:00,0.132%
2026-09-11 18:09:15,0.0990%
2026-09-11 18:09:30,0.0865%
2026-09-11 18:09:45,0.0880%
2026-09-11 18:10:00,0.111%
2026-09-11 18:10:15,0.126%
2026-09-11 18:10:30,0.152%
2026-09-11 18:10:45,0.106%
2026-09-11 18:11:00,0.114%
2026-09-11 18:11:15,0.0906%
2026-09-11 18:11:30,0.0845%
2026-09-11 18:11:45,0.106%
2026-09-11 18:12:00,0.0933%
2026-09-11 18:12:15,0.0842%
2026-09-11 18:12:30,0.0965%
2026-09-11 18:12:45,0.118%
2026-09-11 18:13:00,0.319%
2026-09-11 18:13:15,0.0854%
2026-09-11 18:13:30,0.0939%
2026-09-11 18:13:45,0.114%
2026-09-11 18:14:00,0.104%
2026-09-11 18:14:15,0.140%
2026-09-11 18:14:30,0.126%
2026-09-11 18:14:45,0.115%
2026-09-11 18:15:00,0.103%
2026-09-11 18:15:15,0.0787%
2026-09-11 18:15:30,0.0665%
2026-09-11 18:15:45,0.0978%
2026-09-11 18:16:00,0.0593%
2026-09-11 18:16:15,0.0755%
2026-09-11 18:16:30,0.0854%
2026-09-11 18:16:45,0.125%
2026-09-11 18:17:00,0.120%
2026-09-11 18:17:15,0.0806%
2026-09-11 18:17:30,0.0889%
2026-09-11 18:17:45,0.116%
2026-09-11 18:18:00,0.143%
2026-09-11 18:18:15,0.115%
2026-09-11 18:18:30,0.108%
2026-09-11 18:18:45,0.115%
2026-09-11 18:19:00,0.119%
2026-09-11 18:19:15,0.111%
2026-09-11 18:19:30,0.105%
2026-09-11 18:19:45,0.0916%
2026-09-11 18:20:00,0.119%
2026-09-11 18:20:15,0.104%
2026-09-11 18:20:30,0.441%
2026-09-11 18:20:45,0.112%
2026-09-11 18:21:00,0.115%
2026-09-11 18:21:15,0.117%
2026-09-11 18:21:30,0.0837%
2026-09-11 18:21:45,0.116%
2026-09-11 18:22:00,0.0861%
2026-09-11 18:22:15,0.120%
2026-09-11 18:22:30,0.0620%
2026-09-11 18:22:45,0.118%
2026-09-11 18:23:00,0.329%
2026-09-11 18:23:15,0.133%
2026-09-11 18:23:30,0.0912%
2026-09-11 18:23:45,0.0734%
2026-09-11 18:24:00,0.100%
2026-09-11 18:24:15,0.142%
2026-09-11 18:24:30,0.0787%
2026-09-11 18:24:45,0.0932%
2026-09-11 18:25:00,0.105%
2026-09-11 18:25:15,0.0975%
2026-09-11 18:25:30,0.0720%
2026-09-11 18:25:45,0.0905%
2026-09-11 18:26:00,0.0617%
2026-09-11 18:26:15,0.108%
2026-09-11 18:26:30,0.0686%
2026-09-11 18:26:45,0.0938%
2026-09-11 18:27:00,0.0769%
2026-09-11 18:27:15,0.100%
2026-09-11 18:27:30,0.0703%
2026-09-11 18:27:45,0.0758%
2026-09-11 18:28:00,0.0973%
2026-09-11 18:28:15,0.0990%
2026-09-11 18:28:30,0.0723%
2026-09-11 18:28:45,0.0934%
2026-09-11 18:29:00,0.0789%
2026-09-11 18:29:15,0.126%
2026-09-11 18:29:30,0.0873%
2026-09-11 18:29:45,0.105%
2026-09-11 18:30:00,0.0977%
2026-09-11 18:30:15,0.0647%
2026-09-11 18:30:30,0.323%
2026-09-11 18:30:45,0.112%
2026-09-11 18:31:00,0.0799%
2026-09-11 18:31:15,0.106%
2026-09-11 18:31:30,0.0912%
2026-09-11 18:31:45,0.135%
2026-09-11 18:32:00,0.138%
2026-09-11 18:32:15,0.114%
2026-09-11 18:32:30,0.113%
2026-09-11 18:32:45,0.0742%
2026-09-11 18:33:00,0.0784%
2026-09-11 18:33:15,0.0577%
2026-09-11 18:33:30,0.0668%
2026-09-11 18:33:45,0.0998%
2026-09-11 18:34:00,0.0813%
2026-09-11 18:34:15,0.0974%
2026-09-11 18:34:30,0.0691%
2026-09-11 18:34:45,0.135%
2026-09-11 18:35:00,0.0908%
2026-09-11 18:35:15,0.328%
2026-09-11 18:35:30,0.340%
2026-09-11 18:35:45,0.0877%
2026-09-11 18:36:00,0.0917%
2026-09-11 18:36:15,0.0843%
2026-09-11 18:36:30,0.0881%
2026-09-11 18:36:45,0.118%
2026-09-11 18:37:00,0.0822%
2026-09-11 18:37:15,0.127%
2026-09-11 18:37:30,0.137%
2026-09-11 18:37:45,0.115%
2026-09-11 18:38:00,0.0921%
2026-09-11 18:38:15,0.0881%
2026-09-11 18:38:30,0.0740%
2026-09-11 18:38:45,0.0784%
2026-09-11 18:39:00,0.0869%
2026-09-11 18:39:15,0.113%
2026-09-11 18:39:30,0.0794%
2026-09-11 18:39:45,0.140%
2026-09-11 18:40:00,0.0916%
2026-09-11 18:40:15,0.113%
2026-09-11 18:40:30,0.344%
2026-09-11 18:40:45,0.112%
2026-09-11 18:41:00,0.0819%
2026-09-11 18:41:15,0.116%
2026-09-11 18:41:30,0.115%
2026-09-11 18:41:45,0.114%
2026-09-11 18:42:00,0.0893%
2026-09-11 18:42:15,0.0894%
2026-09-11 18:42:30,0.108%
2026-09-11 18:42:45,0.101%
2026-09-11 18:43:00,0.341%
2026-09-11 18:43:15,0.115%
2026-09-11 18:43:30,0.0890%
2026-09-11 18:43:45,0.138%
2026-09-11 18:44:00,0.0832%
2026-09-11 18:44:15,0.0882%
2026-09-11 18:44:30,0.0754%
2026-09-11 18:44:45,0.0985%
2026-09-11 18:45:00,0.128%
2026-09-11 18:45:15,0.104%
2026-09-11 18:45:30,0.313%
2026-09-11 18:45:45,0.111%
2026-09-11 18:46:00,0.0951%
2026-09-11 18:46:15,0.0825%
2026-09-11 18:46:30,0.0683%
2026-09-11 18:46:45,0.0952%
2026-09-11 18:47:00,0.116%
2026-09-11 18:47:15,0.111%
2026-09-11 18:47:30,0.0827%
2026-09-11 18:47:45,0.105%
2026-09-11 18:48:00,0.351%
2026-09-11 18:48:15,0.105%
2026-09-11 18:48:30,0.104%
2026-09-11 18:48:45,0.108%
2026-09-11 18:49:00,0.0859%
2026-09-11 18:49:15,0.111%
2026-09-11 18:49:30,0.0966%
2026-09-11 18:49:45,0.0851%
2026-09-11 18:50:00,0.0834%
2026-09-11 18:50:15,0.105%
2026-09-11 18:50:30,0.290%
2026-09-11 18:50:45,0.102%
2026-09-11 18:51:00,0.0913%
2026-09-11 18:51:15,0.0950%
2026-09-11 18:51:30,0.106%
2026-09-11 18:51:45,0.114%
2026-09-11 18:52:00,0.104%
2026-09-11 18:52:15,0.111%
2026-09-11 18:52:30,0.0901%
2026-09-11 18:52:45,0.175%
2026-09-11 18:53:00,0.214%
2026-09-11 18:53:15,0.136%
2026-09-11 18:53:30,0.153%
2026-09-11 18:53:45,0.119%
2026-09-11 18:54:00,0.131%
2026-09-11 18:54:15,0.127%
2026-09-11 18:54:30,0.142%
2026-09-11 18:54:45,0.156%
2026-09-11 18:55:00,0.133%
2026-09-11 18:55:15,0.121%
2026-09-11 18:55:30,0.401%
2026-09-11 18:55:45,0.144%
2026-09-11 18:56:00,0.116%
2026-09-11 18:56:15,0.0856%
2026-09-11 18:56:30,0.0827%
2026-09-11 18:56:45,0.0680%
2026-09-11 18:57:00,0.0864%
2026-09-11 18:57:15,0.0949%
2026-09-11 18:57:30,0.0818%
2026-09-11 18:57:45,0.195%
2026-09-11 18:58:00,0.0819%
2026-09-11 18:58:15,0.0721%
2026-09-11 18:58:30,0.0942%
2026-09-11 18:58:45,0.106%
2026-09-11 18:59:00,0.114%
2026-09-11 18:59:15,0.0883%
2026-09-11 18:59:30,0.103%
2026-09-11 18:59:45,0.109%
2026-09-11 19:00:00,0.106%
2026-09-11 19:00:15,0.0823%
2026-09-11 19:00:30,0.0961%
2026-09-11 19:00:45,0.0784%
2026-09-11 19:01:00,0.0704%
2026-09-11 19:01:15,0.113%
2026-09-11 19:01:30,0.114%
2026-09-11 19:01:45,0.0824%
2026-09-11 19:02:00,0.115%
2026-09-11 19:02:15,0.176%
2026-09-11 19:02:30,0.103%
2026-09-11 19:02:45,0.186%
2026-09-11 19:03:00,0.0738%
2026-09-11 19:03:15,0.120%
2026-09-11 19:03:30,0.0629%
2026-09-11 19:03:45,0.0863%
2026-09-11 19:04:00,0.123%
2026-09-11 19:04:15,0.0753%
2026-09-11 19:04:30,0.104%
2026-09-11 19:04:45,0.0953%
2026-09-11 19:05:00,0.0852%
2026-09-11 19:05:15,0.191%
2026-09-11 19:05:30,0.106%
2026-09-11 19:05:45,0.0871%
2026-09-11 19:06:00,0.112%
2026-09-11 19:06:15,0.105%
2026-09-11 19:06:30,0.0607%
2026-09-11 19:06:45,0.0792%
2026-09-11 19:07:00,0.0706%
2026-09-11 19:07:15,0.0782%
2026-09-11 19:07:30,0.0637%
2026-09-11 19:07:45,0.0720%
2026-09-11 19:08:00,0.0892%
2026-09-11 19:08:15,0.0714%
2026-09-11 19:08:30,0.0638%
2026-09-11 19:08:45,0.0662%
2026-09-11 19:09:00,0.110%
2026-09-11 19:09:15,0.0656%
2026-09-11 19:09:30,0.0628%
2026-09-11 19:09:45,0.0815%
2026-09-11 19:10:00,0.0774%
2026-09-11 19:10:15,0.0469%
2026-09-11 19:10:30,0.330%
2026-09-11 19:10:45,0.0737%
2026-09-11 19:11:00,0.0858%
2026-09-11 19:11:15,0.0613%
2026-09-11 19:11:30,0.0497%
2026-09-11 19:11:45,0.0696%
2026-09-11 19:12:00,0.0657%
2026-09-11 19:12:15,0.110%
2026-09-11 19:12:30,0.0569%
2026-09-11 19:12:45,0.0806%
2026-09-11 19:13:00,0.0679%
2026-09-11 19:13:15,0.0546%
2026-09-11 19:13:30,0.0770%
2026-09-11 19:13:45,0.0738%
2026-09-11 19:14:00,0.0650%
2026-09-11 19:14:15,0.0678%
2026-09-11 19:14:30,0.0769%
2026-09-11 19:14:45,0.0794%
2026-09-11 19:15:00,0.0867%
2026-09-11 19:15:15,0.0728%
2026-09-11 19:15:30,0.331%
2026-09-11 19:15:45,0.0668%
2026-09-11 19:16:00,0.0529%
2026-09-11 19:16:15,0.0777%
2026-09-11 19:16:30,0.0578%
2026-09-11 19:16:45,0.0810%
2026-09-11 19:17:00,0.0665%
2026-09-11 19:17:15,0.0999%
2026-09-11 19:17:30,0.104%
2026-09-11 19:17:45,0.109%
2026-09-11 19:18:00,0.330%
2026-09-11 19:18:15,0.0700%
2026-09-11 19:18:30,0.0531%
2026-09-11 19:18:45,0.0814%
2026-09-11 19:19:00,0.0820%
2026-09-11 19:19:15,0.0678%
2026-09-11 19:19:30,0.0755%
2026-09-11 19:19:45,0.0925%
2026-09-11 19:20:00,0.0917%
2026-09-11 19:20:15,0.0666%
2026-09-11 19:20:30,0.0809%
2026-09-11 19:20:45,0.0624%
2026-09-11 19:21:00,0.0851%
2026-09-11 19:21:15,0.0872%
2026-09-11 19:21:30,0.0804%
2026-09-11 19:21:45,0.0881%
2026-09-11 19:22:00,0.0670%
2026-09-11 19:22:15,0.0832%
2026-09-11 19:22:30,0.0635%
2026-09-11 19:22:45,0.0631%
2026-09-11 19:23:00,0.157%
2026-09-11 19:23:15,0.0627%
2026-09-11 19:23:30,0.0984%
2026-09-11 19:23:45,0.0824%
2026-09-11 19:24:00,0.0839%
2026-09-11 19:24:15,0.0539%
2026-09-11 19:24:30,0.0907%
2026-09-11 19:24:45,0.0957%
2026-09-11 19:25:00,0.0706%
2026-09-11 19:25:15,0.0664%
2026-09-11 19:25:30,0.314%
2026-09-11 19:25:45,0.0659%
2026-09-11 19:26:00,0.0936%
2026-09-11 19:26:15,0.0535%
2026-09-11 19:26:30,0.0600%
2026-09-11 19:26:45,0.0539%
2026-09-11 19:27:00,0.0790%
2026-09-11 19:27:15,0.0624%
2026-09-11 19:27:30,0.0639%
2026-09-11 19:27:45,0.0695%
2026-09-11 19:28:00,0.287%
2026-09-11 19:28:15,0.0496%
2026-09-11 19:28:30,0.0568%
2026-09-11 19:28:45,0.0448%
2026-09-11 19:29:00,0.0813%
2026-09-11 19:29:15,0.0771%
2026-09-11 19:29:30,0.0508%
2026-09-11 19:29:45,0.0835%
2026-09-11 19:30:00,0.103%
2026-09-11 19:30:15,0.0617%
2026-09-11 19:30:30,0.301%
2026-09-11 19:30:45,0.0528%
2026-09-11 19:31:00,0.0773%
2026-09-11 19:31:15,0.0575%
2026-09-11 19:31:30,0.0645%
2026-09-11 19:31:45,0.0465%
2026-09-11 19:32:00,0.0798%
2026-09-11 19:32:15,0.0663%
2026-09-11 19:32:30,0.0488%
2026-09-11 19:32:45,0.0476%
2026-09-11 19:33:00,0.327%
2026-09-11 19:33:15,0.0568%
2026-09-11 19:33:30,0.0590%
2026-09-11 19:33:45,0.0580%
2026-09-11 19:34:00,0.0696%
2026-09-11 19:34:15,0.0633%
2026-09-11 19:34:30,0.0639%
2026-09-11 19:34:45,0.0683%
2026-09-11 19:35:00,0.0626%
2026-09-11 19:35:15,0.0508%
2026-09-11 19:35:30,0.307%
2026-09-11 19:35:45,0.0692%
2026-09-11 19:36:00,0.0686%
2026-09-11 19:36:15,0.0970%
2026-09-11 19:36:30,0.0606%
2026-09-11 19:36:45,0.0600%
2026-09-11 19:37:00,0.0652%
2026-09-11 19:37:15,0.0695%
2026-09-11 19:37:30,0.0810%
2026-09-11 19:37:45,0.0620%
2026-09-11 19:38:00,0.0715%
2026-09-11 19:38:15,0.0591%
2026-09-11 19:38:30,0.0857%
2026-09-11 19:38:45,0.0625%
2026-09-11 19:39:00,0.0840%
2026-09-11 19:39:15,0.0611%
2026-09-11 19:39:30,0.0573%
2026-09-11 19:39:45,0.0617%
2026-09-11 19:40:00,0.122%
2026-09-11 19:40:15,0.184%
2026-09-11 19:40:30,0.141%
2026-09-11 19:40:45,0.109%
2026-09-11 19:41:00,0.104%
2026-09-11 19:41:15,0.0952%
2026-09-11 19:41:30,0.0875%
2026-09-11 19:41:45,0.102%
2026-09-11 19:42:00,0.102%
2026-09-11 19:42:15,0.0985%
2026-09-11 19:42:30,0.105%
2026-09-11 19:42:45,0.103%
2026-09-11 19:43:00,0.309%
2026-09-11 19:43:15,0.132%
2026-09-11 19:43:30,0.0704%
2026-09-11 19:43:45,0.113%
2026-09-11 19:44:00,0.111%
2026-09-11 19:44:15,0.129%
2026-09-11 19:44:30,0.0989%
2026-09-11 19:44:45,0.110%
2026-09-11 19:45:00,0.0965%
2026-09-11 19:45:15,0.0820%
2026-09-11 19:45:30,0.0939%
2026-09-11 19:45:45,0.0813%
2026-09-11 19:46:00,0.114%
2026-09-11 19:46:15,0.0746%
2026-09-11 19:46:30,0.112%
2026-09-11 19:46:45,0.0775%
2026-09-11 19:47:00,0.0975%
2026-09-11 19:47:15,0.130%
2026-09-11 19:47:30,0.109%
2026-09-11 19:47:45,0.200%
2026-09-11 19:48:00,0.128%
2026-09-11 19:48:15,0.0964%
2026-09-11 19:48:30,0.0762%
2026-09-11 19:48:45,0.127%
2026-09-11 19:49:00,0.0993%
2026-09-11 19:49:15,0.0840%
2026-09-11 19:49:30,0.0983%
2026-09-11 19:49:45,0.0910%
2026-09-11 19:50:00,0.104%
2026-09-11 19:50:15,0.0707%
2026-09-11 19:50:30,0.0839%
